Event_name,Drug_name,MedDRA_concept_id,MedDRA_concept_name,MedDRA_concept_class_id,ATC_concept_id,ATC_concept_name,ATC_concept_class_id,SNOMED_concept_id,SNOMED_concept_name,SNOMED_concept_class_id,RxNorm_concept_id,RxNorm_concept_name,RxNorm_concept_class_id,Classification,Grade,Control,Level_of_epidemiological_evidence,Population
sepsis,montelukast,36110642,Sepsis,PT,21603356,montelukast,ATC 5th,141499,Septicemia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110642,Sepsis,PT,21604930,praziquantel,ATC 5th,132797,Sepsis,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110642,Sepsis,PT,21604930,praziquantel,ATC 5th,141499,Septicemia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110643,Sepsis neonatal,PT,21602615,cyproterone,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110643,Sepsis neonatal,PT,21602615,cyproterone,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110643,Sepsis neonatal,PT,21600486,domperidone,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110643,Sepsis neonatal,PT,21600486,domperidone,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110643,Sepsis neonatal,PT,21603288,fluticasone,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110643,Sepsis neonatal,PT,21603288,fluticasone,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110643,Sepsis neonatal,PT,21603967,ibuprofen,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110643,Sepsis neonatal,PT,21603967,ibuprofen,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110643,Sepsis neonatal,PT,21603103,isoniazid,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110643,Sepsis neonatal,PT,21603103,isoniazid,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110643,Sepsis neonatal,PT,21602320,isotretinoin,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110643,Sepsis neonatal,PT,21602320,isotretinoin,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110643,Sepsis neonatal,PT,21600646,loperamide,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110643,Sepsis neonatal,PT,21600646,loperamide,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110643,Sepsis neonatal,PT,21604757,methylphenidate,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110643,Sepsis neonatal,PT,21604757,methylphenidate,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110643,Sepsis neonatal,PT,21603356,montelukast,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110643,Sepsis neonatal,PT,21603356,montelukast,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110643,Sepsis neonatal,PT,21604930,praziquantel,ATC 5th,4071063,Sepsis of the newborn,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110643,Sepsis neonatal,PT,21604930,praziquantel,ATC 5th,137371,Neonatal septicaemia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110193,Sepsis pasteurella,PT,21602615,cyproterone,ATC 5th,NA,NA,NA,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110193,Sepsis pasteurella,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110193,Sepsis pasteurella,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110193,Sepsis pasteurella,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110193,Sepsis pasteurella,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110193,Sepsis pasteurella,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110193,Sepsis pasteurella,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110193,Sepsis pasteurella,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110193,Sepsis pasteurella,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110193,Sepsis pasteurella,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110649,Septic shock,PT,21602615,cyproterone,ATC 5th,196236,Septic shock,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110649,Septic shock,PT,21600486,domperidone,ATC 5th,196236,Septic shock,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110649,Septic shock,PT,21603288,fluticasone,ATC 5th,196236,Septic shock,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110649,Septic shock,PT,21603967,ibuprofen,ATC 5th,196236,Septic shock,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110649,Septic shock,PT,21603103,isoniazid,ATC 5th,196236,Septic shock,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110649,Septic shock,PT,21602320,isotretinoin,ATC 5th,196236,Septic shock,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110649,Septic shock,PT,21600646,loperamide,ATC 5th,196236,Septic shock,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110649,Septic shock,PT,21604757,methylphenidate,ATC 5th,196236,Septic shock,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110649,Septic shock,PT,21603356,montelukast,ATC 5th,196236,Septic shock,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110649,Septic shock,PT,21604930,praziquantel,ATC 5th,196236,Septic shock,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110526,Umbilical sepsis,PT,21602615,cyproterone,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110526,Umbilical sepsis,PT,21600486,domperidone,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110526,Umbilical sepsis,PT,21603288,fluticasone,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110526,Umbilical sepsis,PT,21603967,ibuprofen,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110526,Umbilical sepsis,PT,21603103,isoniazid,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110526,Umbilical sepsis,PT,21602320,isotretinoin,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110526,Umbilical sepsis,PT,21600646,loperamide,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110526,Umbilical sepsis,PT,21604757,methylphenidate,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110526,Umbilical sepsis,PT,21603356,montelukast,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110526,Umbilical sepsis,PT,21604930,praziquantel,ATC 5th,4174304,Umbilical sepsis,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110266,Streptococcal sepsis,PT,21602615,cyproterone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110266,Streptococcal sepsis,PT,21600486,domperidone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110266,Streptococcal sepsis,PT,21603288,fluticasone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110266,Streptococcal sepsis,PT,21603967,ibuprofen,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110266,Streptococcal sepsis,PT,21603103,isoniazid,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110266,Streptococcal sepsis,PT,21602320,isotretinoin,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110266,Streptococcal sepsis,PT,21600646,loperamide,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110266,Streptococcal sepsis,PT,21604757,methylphenidate,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110266,Streptococcal sepsis,PT,21603356,montelukast,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110266,Streptococcal sepsis,PT,21604930,praziquantel,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,35104887,Neutropenic sepsis,PT,21602615,cyproterone,ATC 5th,NA,NA,NA,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,35104887,Neutropenic sepsis,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,35104887,Neutropenic sepsis,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,35104887,Neutropenic sepsis,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,35104887,Neutropenic sepsis,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,35104887,Neutropenic sepsis,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,35104887,Neutropenic sepsis,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,35104887,Neutropenic sepsis,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,35104887,Neutropenic sepsis,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,35104887,Neutropenic sepsis,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110227,Staphylococcal bacteraemia,PT,21602615,cyproterone,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110227,Staphylococcal bacteraemia,PT,21600486,domperidone,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110227,Staphylococcal bacteraemia,PT,21603288,fluticasone,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110227,Staphylococcal bacteraemia,PT,21603967,ibuprofen,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110227,Staphylococcal bacteraemia,PT,21603103,isoniazid,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110227,Staphylococcal bacteraemia,PT,21602320,isotretinoin,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110227,Staphylococcal bacteraemia,PT,21600646,loperamide,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110227,Staphylococcal bacteraemia,PT,21604757,methylphenidate,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110227,Staphylococcal bacteraemia,PT,21603356,montelukast,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110227,Staphylococcal bacteraemia,PT,21604930,praziquantel,ATC 5th,138339,Staphylococcal septicemia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110263,Streptococcal bacteraemia,PT,21602615,cyproterone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110263,Streptococcal bacteraemia,PT,21600486,domperidone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110263,Streptococcal bacteraemia,PT,21603288,fluticasone,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110263,Streptococcal bacteraemia,PT,21603967,ibuprofen,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110263,Streptococcal bacteraemia,PT,21603103,isoniazid,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110263,Streptococcal bacteraemia,PT,21602320,isotretinoin,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110263,Streptococcal bacteraemia,PT,21600646,loperamide,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110263,Streptococcal bacteraemia,PT,21604757,methylphenidate,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110263,Streptococcal bacteraemia,PT,21603356,montelukast,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110263,Streptococcal bacteraemia,PT,21604930,praziquantel,ATC 5th,135178,Streptococcal septicaemia,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,35809190,Systemic inflammatory response syndrome,PT,21602615,cyproterone,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,35809190,Systemic inflammatory response syndrome,PT,21602615,cyproterone,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,35809190,Systemic inflammatory response syndrome,PT,21602615,cyproterone,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,35809190,Systemic inflammatory response syndrome,PT,21600486,domperidone,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,35809190,Systemic inflammatory response syndrome,PT,21600486,domperidone,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,35809190,Systemic inflammatory response syndrome,PT,21600486,domperidone,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,35809190,Systemic inflammatory response syndrome,PT,21603288,fluticasone,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,35809190,Systemic inflammatory response syndrome,PT,21603288,fluticasone,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,35809190,Systemic inflammatory response syndrome,PT,21603288,fluticasone,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,35809190,Systemic inflammatory response syndrome,PT,21603967,ibuprofen,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,35809190,Systemic inflammatory response syndrome,PT,21603967,ibuprofen,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,35809190,Systemic inflammatory response syndrome,PT,21603967,ibuprofen,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,35809190,Systemic inflammatory response syndrome,PT,21603103,isoniazid,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,35809190,Systemic inflammatory response syndrome,PT,21603103,isoniazid,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,35809190,Systemic inflammatory response syndrome,PT,21603103,isoniazid,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,35809190,Systemic inflammatory response syndrome,PT,21602320,isotretinoin,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,35809190,Systemic inflammatory response syndrome,PT,21602320,isotretinoin,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,35809190,Systemic inflammatory response syndrome,PT,21602320,isotretinoin,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,35809190,Systemic inflammatory response syndrome,PT,21600646,loperamide,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,35809190,Systemic inflammatory response syndrome,PT,21600646,loperamide,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,35809190,Systemic inflammatory response syndrome,PT,21600646,loperamide,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,35809190,Systemic inflammatory response syndrome,PT,21604757,methylphenidate,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,35809190,Systemic inflammatory response syndrome,PT,21604757,methylphenidate,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,35809190,Systemic inflammatory response syndrome,PT,21604757,methylphenidate,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,35809190,Systemic inflammatory response syndrome,PT,21603356,montelukast,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,35809190,Systemic inflammatory response syndrome,PT,21603356,montelukast,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,35809190,Systemic inflammatory response syndrome,PT,21603356,montelukast,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,35809190,Systemic inflammatory response syndrome,PT,21604930,praziquantel,ATC 5th,40482068,Infectious systemic inflammatory response syndrome,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,35809190,Systemic inflammatory response syndrome,PT,21604930,praziquantel,ATC 5th,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,35809190,Systemic inflammatory response syndrome,PT,21604930,praziquantel,ATC 5th,434821,Systemic inflammatory response syndrome,Clinical Finding,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110334,Candida sepsis,PT,21602615,cyproterone,ATC 5th,NA,NA,NA,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110334,Candida sepsis,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110334,Candida sepsis,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110334,Candida sepsis,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110334,Candida sepsis,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110334,Candida sepsis,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110334,Candida sepsis,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110334,Candida sepsis,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110334,Candida sepsis,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
sepsis,praziquantel,36110334,Candida sepsis,PT,21604930,praziquantel,ATC 5th,NA,NA,NA,1750461,Praziquantel,Ingredient,NC,NC2,N,V,NA
sepsis,cyproterone,36110249,Group B streptococcus neonatal sepsis,PT,21602615,cyproterone,ATC 5th,NA,NA,NA,19010792,Cyproterone,Ingredient,NC,NC2,N,V,NA
sepsis,domperidone,36110249,Group B streptococcus neonatal sepsis,PT,21600486,domperidone,ATC 5th,NA,NA,NA,19037833,Domperidone,Ingredient,NC,NC2,N,V,NA
sepsis,fluticasone,36110249,Group B streptococcus neonatal sepsis,PT,21603288,fluticasone,ATC 5th,NA,NA,NA,1149380,fluticasone,Ingredient,NC,NC2,N,V,NA
sepsis,ibuprofen,36110249,Group B streptococcus neonatal sepsis,PT,21603967,ibuprofen,ATC 5th,NA,NA,NA,1177480,Ibuprofen,Ingredient,NC,NC2,N,V,NA
sepsis,isoniazid,36110249,Group B streptococcus neonatal sepsis,PT,21603103,isoniazid,ATC 5th,NA,NA,NA,1782521,isoniazid,Ingredient,NC,NC2,N,V,NA
sepsis,isotretinoin,36110249,Group B streptococcus neonatal sepsis,PT,21602320,isotretinoin,ATC 5th,NA,NA,NA,984232,Isotretinoin,Ingredient,NC,NC2,N,V,NA
sepsis,loperamide,36110249,Group B streptococcus neonatal sepsis,PT,21600646,loperamide,ATC 5th,NA,NA,NA,991876,Loperamide,Ingredient,NC,NC2,N,V,NA
sepsis,methylphenidate,36110249,Group B streptococcus neonatal sepsis,PT,21604757,methylphenidate,ATC 5th,NA,NA,NA,705944,Methylphenidate,Ingredient,NC,NC2,N,V,NA
sepsis,montelukast,36110249,Group B streptococcus neonatal sepsis,PT,21603356,montelukast,ATC 5th,NA,NA,NA,1154161,montelukast,Ingredient,NC,NC2,N,V,NA
